original_title,unified_id,detected_language_code,english_display_title
Mahkota dan Rindu,69212a5f0280f4016a05716c,ms,Crown and Missing
Ninja Master: A Shinobi Saga,638aaab0abf4c608c0ed4942,en,Ninja Master: A Shinobi Saga
Merge Ocean: Design & Story,661993db1fc48c350a78cb33,en,Merge Ocean: Design & Story
101 Yüzbir Okey Extra - Online,57d34c470ec4d63f57000354,tr,101 One Hundred and One Okey Extra - Online
Inside Out Thought Bubbles,55d7cc0af990a466ce010acc,en,Inside Out Thought Bubbles
愛琳詩篇-五週年 日系少女放置戀愛手遊,6a1e6448795b75fce9070d58,zh-Hant,Erin's Poems - 5th Anniversary: ​​A Japanese-Style Idle Romance Game
Ninja Fishing,55c57f2402ac64f9c00039a3,en,Ninja Fishing
精趣够级扑克,6273a7c9165c2450dd9436ca,zh,Jingqu Gouji Poker
Crazy Kick! Fun Football game,5d152793b2a8d16fb5dc109e,en,Crazy Kick! Fun Football game
空之要塞：启航,62bd9ee505351d26b7a92e6e,zh,Sky Fortress: Departure
弈城围棋,5de152a2b9ab943c4128b767,zh,Yicheng Go
逐鹿 - 历史沙盘战棋,657e7a6820c3851593358ace,zh,Conquer the Deer - Historical Sandbox Strategy Game
Shinobi Warfare,604aceddc3e7c95ed3a57d82,ja,Shinobi Warfare
Pride of Nindo,638e95df809a87659c7a2bf7,ja,Pride of Nindo
Car games drive car parking,621190e21800975b72235782,en,Car games drive car parking
Wordalot – Picture Crossword,5752e7230211a65ee5000024,en,Wordalot – Picture Crossword
덴버의 숲: 머지&코지,68fc2852eb4a1e0fadd149ee,ko,Denver's Woods: Merge & Cozy
カラコロッタ コナステ,619e2415be5b260e3585e597,ja,Karakorotta Konaste
超维进化,69f1988ce16124e11fc9ebf3,zh,Hyperdimensional Evolution
Card Crawl 2,68df1c86efe412c582aea0b1,en,Card Crawl 2
Tasty Planet: Final Bite,697424261cfa4fd439b8ff74,en,Tasty Planet: Final Bite
Lawgivers II,674d03cebd4951d30fd653be,en,Lawgivers II
King & Rıfkı,57f674930211a66b9400020c,tr,King & Rifki
Race Star - Team Manager Game,6a391d3e4fb73cf4a3e5b705,en,Race Star - Team Manager Game
Car Industry Tycoon: Idle Sim,5e1c647a5c6ace3b3cef352a,en,Car Industry Tycoon: Idle Sim
Coin Flip Master,6914540e4c554d0de225dbb7,en,Coin Flip Master
Real Driving School,5f10d7ff6aec9c0dae581479,en,Real Driving School
Celestia: Immortal path,6997b53911c01b335a58daf6,en,Celestia: Immortal path
Happy Desserts！,639c0596497c140b7e6ef573,en,Happy Desserts！
Drive 2 Climb: Offroad 4x4,69bcb198f3299f1ee9fe14c9,en,Drive 2 Climb: Offroad 4x4
BlockStarPlanet,55d20e9402ac64ee73000e53,en,BlockStarPlanet
Spiral Drop,64faf5fa4ee16139bb8bb115,en,Spiral Drop
Otogi御靈錄,6225976856075b1030b6640f,zh-Hant,Otogi's Spirit Record
Hexa Diamonds,678248bc403f1fa985fff674,en,Hexa Diamonds
LineFlow,69a3bad98f688a6378081941,en,LineFlow
侠客与江湖-野球拳再现江湖,62ab544e950aa45fa2f8b18c,zh,Swordsmen and the Martial World - Wild Fist Returns to the Martial World
Color Fruit Jam,6993fac314922135cae88771,en,Color Fruit Jam
えとはなっ！干支っ娘・花札バトル こいこいオンライン対戦,63c8f202fa85af101a468103,ja,Etoha! Zodiac Girls Hanafuda Battle Koi-Koi Online Match
Sailing Warriors: Crew Bonds,69816c8a7f7919a3634684ad,en,Sailing Warriors: Crew Bonds
Blade of God X: Orisols,66ea76c478fd9216e227f9a6,en,Blade of God X: Orisols
Solitaire Perfect Match,551b6dea6291bb8cb5000006,en,Solitaire Perfect Match
Blackjack ∙,5734f26a0211a6cb09000835,en,Blackjack ∙
Bright Memory: Infinite,6785db9f95e8a4a4753023a6,en,Bright Memory: Infinite
Penka - Connecting Fans,631c3d6357b2513801cb3c64,en,Penka - Connecting Fans
FINAL FANTASY,6101af6e2b57e147f4b72455,en,FINAL FANTASY
眠らぬ街のシンデレラ Secret Night,55c51bda02ac64f9c00027e5,ja,Cinderella of the Sleepless City: Secret Night
移动火柴-经典数字益智小游戏,59a02a490211a6435fdea05f,zh,Moving Matchsticks - A classic number puzzle game
Deal To Be A Millionaire,59c1c3d63bddac6fbb491cca,en,Deal To Be A Millionaire
DOOM,55d938a302ac645ad200b740,en,DOOM
Ignite! The Ninja Will,687721f62ca69a1962bf6625,en,Ignite! The Ninja Will
무한영역-마왕강림,699e55039d7edb2822849b8d,ko,Infinite Realm - The Demon King's Descent
The Room Three,563a66c902ac64b1710001ac,en,The Room Three
클래식 나이츠 : 방치형 RPG,6963136e455c8abc0dc7e1fd,ko,Classic Knights: Idle RPG
Pixel Anime Rumble,693ba8d7ff8b3e119c3573f0,en,Pixel Anime Rumble
主公是隻蟲,67c12013aff5c6123822b85a,zh-Hant,My lord is an insect
僕の釣り物語 - 人気の本格フィッシング,59305a3f0211a6f7b3000261,ja,My Fishing Story - Popular Authentic Fishing
Horse Life: Foal & Ranch Care,626ddcfab16ff715b2a75f76,en,Horse Life: Foal & Ranch Care
Лига Мечтателей - Твои истории,617f3d8a945448014294431d,ru,League of Dreamers - Your Stories
Way of the Hunter Wild America,681a35f443283af0644af830,en,Way of the Hunter Wild America
Blockudoku: Block Puzzle Game,5c77ba4ab9ab940c3f6bc822,en,Blockudoku: Block Puzzle Game
Color Fan - Color By Number,63e051c977d24358381d8684,en,Color Fan - Color By Number
Fiete World Roleplay for kids,5c1b61699195a84ece5ebb69,en,Fiete World Roleplay for kids
Nuts & Woods: Screw Puzzle,669b1667fe182c8b8eaa148c,en,Nuts & Woods: Screw Puzzle
大富豪3-逆袭当首富，模拟老板人生,694a87e04dfc680a60594787,zh,"Tycoon 3 - Rise to Become the Richest Man, Simulate the Life of a Boss"
FINAL FANTASY IV (3D REMAKE),55c5101902ac64f9c0002480,en,FINAL FANTASY IV (3D REMAKE)
Falcon Poker-Texas Hold'em,6563e61c3eb54b02309eca86,en,Falcon Poker-Texas Hold'em
TungTung Heroes,694e560163d4068a4a3b79fa,su,TungTung Heroes
Belote & Coinche par Pokerist,642fa77520c38553f24c666e,fr,Belote & Coinche by Pokerist
ドラゴンクエスト ポータルアプリ,55d3a1a802ac64350a000c98,ja,Dragon Quest Portal App
Goddess Quest,692a3f9262deeb3325244b9c,en,Goddess Quest
The Longing Mobile,6569e5d9fd65de56bf9dd306,en,The Longing Mobile
Head Basketball,57f5b82e79b1cc0b0600044c,en,Head Basketball
Bearfish Slots,64352a4705557331118a3cc7,en,Bearfish Slots
Candy Charming - Match 3 Games,57e482cac63fda1873000069,en,Candy Charming - Match 3 Games
爆裂守卫,698d3b89abe9313ea85ee3f5,zh,Burst Guard
Immortal Legend: Idle RPG,5fdf09f078e2ca1361194be3,en,Immortal Legend: Idle RPG
千机阵,68ef5bfb9f1f4b62747bf8e7,zh,Thousand Machine Array
Red Command - War Alert RTS,6a159b48b47bfe3f2c02d0a1,en,Red Command - War Alert RTS
斗地主欢乐版 - 欢乐真人斗地主单机版,5a46196a5e10a62fcba88366,zh,Happy Dou Dizhu - Happy Real-Person Dou Dizhu Standalone Version
Pizza Maker 2,64d3a83b88518757826cc153,en,Pizza Maker 2
Dokific多趣遊戲,6260db7490c4733a83b34528,zh-Hant,Dokific Fun Games
Shinobi Saga,698c929e8fc0b58d9d7ee720,ja,Shinobi Saga
Heart's Medicine - Doctor Game,5bb2c90834919c7f547cdeba,en,Heart's Medicine - Doctor Game
白猫GOLF,621f63e27e510053d1261494,ja,White Cat Golf
Goat Simulator 3 - Multiverse,683e41c503fbe05e6a42dd3b,en,Goat Simulator 3 - Multiverse
ドット魔女,66dd6f01394db51d5e801a12,ja,Dot Witch
윈조이 대박 맞고 : 요즘 대세 맞고 고스톱,58d315232a56e43543000cd9,ko,Winjoy Daebak Matgo: The trending Matgo Go-Stop
Defense Zone 3 Ultra HD,5883ac180211a60ccb000049,en,Defense Zone 3 Ultra HD
像素騎士ONLINE - 多人連線遊戲,5d254e09f39fed1d818ffae8,zh-Hant,Pixel Knights ONLINE - Multiplayer Online Game
Mall Blitz,6610d133b6e70324c56fff73,en,Mall Blitz
元游军棋,692933bcca1d69d53b00a1d3,zh,Yuanyou Military Chess
Black Color Paint By Number,664506f60b9df92b3f6a3bcb,en,Black Color Paint By Number
Mini Heroes: Summoners War,6437d7afd994c304426f28c5,en,Mini Heroes: Summoners War
Stop - Categories Word Game,55c52e9202ac64f9c0002d35,en,Stop - Categories Word Game
オンクレはアラクレ！人気のクレーンゲームやプライズ景品が豊富,63eced36c6ab270b05682f72,ja,Online crane games are available at Arakure! A wide variety of popular crane games and prize items are available.
Thức Tỉnh Anh Hùng,690aa8476d738ff7cc656147,vi,Awakening the Hero
Battle for the Galaxy,55c53e2702ac64f9c0003144,en,Battle for the Galaxy
Iron Marines Invasion RTS Game,62980d92ca3d413f82c06ad3,en,Iron Marines Invasion RTS Game
Virtual Families: Cook Off,5ce757d2dd4de10f767e39ed,en,Virtual Families: Cook Off
Jewel Craze: Match 3 Puzzle,6933bc2195e8a4ae6c5dd895,en,Jewel Craze: Match 3 Puzzle
Screw Rescue,66bff1e7e30fd7643f0a9422,en,Screw Rescue
绝地枪战-狙击之王,5ab137e457d4561ccb560b0c,zh,Battlegrounds - King of Snipers
21点 - 欢乐真人棋牌app,5ea49108f801af4c603f320e,zh,Blackjack - Happy Live Casino App
월간엔터테인먼트,645e41e78de91a405ec4aa02,ko,Monthly Entertainment
World War: Army Battle FPS 3D,5f6992e99dca3f4c95d5f848,en,World War: Army Battle FPS 3D
Geofast: Battle of Nations,67566a5098bef06c62d53a0d,en,Geofast: Battle of Nations
Lord of the Ocean™ Slot,559eeba799a11e10a802beef,en,Lord of the Ocean™ Slot
모험가 키우기 - 검사편,619efe322b0361200d315748,ko,Raising an Adventurer - Swordsman Edition
Hello Kitty And Friends World,69083578c5ca616788d7f450,en,Hello Kitty And Friends World
꿈의 여행자: 별빛 여정,6a1fa08149784b5bba3fbc18,ko,Dream Traveler: Starlight Journey
Drag Sim: King Of The Racing,61507a54b3ae27059dd41bf8,en,Drag Sim: King Of The Racing
世紀群英傳,664c29ebad4adb81b92b17dd,zh-Hant,Century Heroes
拂晓-胜利之刻,63ad353a78135236206af9bb,zh,Dawn - Moment of Victory
"Dark Mage Defense: 66,666",68c3b9214db47c537b3f9c6b,en,"Dark Mage Defense: 66,666"
Cornhole League - Board Games,5f84043bec1eca503c2d6bf5,en,Cornhole League - Board Games
포켓 마스터：각성,69704b2e37e1bab08a98285f,ko,Pocket Master: Awakening
Nuts & Bolt: Color Sort,698e726dde8517e1c86dda88,en,Nuts & Bolt: Color Sort
幻场,667d7f62d025e1ad5719b8a5,zh,Illusion
无极仙途：指尖修仙,60013bd9daef98397adc5b21,zh,Immortal Path Without Limits: Cultivating Immortality at Your Fingertips
Bounty Go!™,69c355d901d02e8dfbd34d9c,en,Bounty Go!™
Oops! Tidy Up,687af88aae7f92ad43533a2c,en,Oops! Tidy Up
Doodle God™,55c509fe02ac64f9c0002272,en,Doodle God™
Cyberika: Action Cyberpunk RPG,5fec622b79a5483c011538c0,id,Cyberika: Action Cyberpunk RPG
江湖如梦-领1000抽,66b5a1c1e9402e0f7527bbad,zh,Jianghu is like a dream - claim 1000 draws
Cross Stitch Club,5c5cea4ab25c6116028372ff,en,Cross Stitch Club
Baby Panda's House Games,5f0533a368202901fac913f4,en,Baby Panda's House Games
SmashKarts.io,609a2d0ab784df25d326e617,und,SmashKarts.io
Truco MegaJogos: Cartas,57f71eaa14db7b183e0005f9,es,MegaJogos Trick: Cards
Bricks Breaker Puzzle,596c326ebe62700aea005a02,en,Bricks Breaker Puzzle
Modern Mania Wrestling GM,63c93459ab4ab824df34502b,en,Modern Mania Wrestling GM
Ball Dropper,68ae55e15d5f48390174d184,en,Ball Dropper
Adult Charades Party Game,5654819602ac6451b30000bd,en,Adult Charades Party Game
Tiny Room Stories Town Mystery,5c5409e6a2750e61f88ea86a,en,Tiny Room Stories Town Mystery
Stunt Bike Extreme,658cc287950cd22a26e07771,en,Stunt Bike Extreme
Merge Hope: Build & Story,6a225c23a3719e288d6a4a0e,en,Merge Hope: Build & Story
Domino Cafe - Online Game,65215e6c2fa01338bf1c9886,en,Domino Cafe - Online Game
Ruler Match - Tile Puzzle Game,64d6ff0663d52d283ccc3713,en,Ruler Match - Tile Puzzle Game
"Lua Chat: Bingo, Domino & more",6586304253ff38721505f5dd,en,"Lua Chat: Bingo, Domino & more"
秘密花園,647e1cbab66dd82f6de96a1d,zh-Hant,Secret Garden
Gods Chaos,66f75cc0c8818fc9ccc3a1ae,en,Gods Chaos
Rap Star - Music Simulator,68925c47a4ce724632f86723,en,Rap Star - Music Simulator
ASTRONEST - The Beginning,557f8ce7ce7fd37a740097dc,en,ASTRONEST - The Beginning
Alone Drive,69d5a18e404f180f6e716950,en,Alone Drive
風雲天下 - 計謀！策略！真三國,55c50cf502ac64f9c000236f,zh-Hant,The World in Turmoil - Strategies! Tactics! True Three Kingdoms
Suspects: Mystery Mansion,5ff44f5835403975975e9986,en,Suspects: Mystery Mansion
Astro Arena : 3vs3 Battle PvP,6a211c5ac95caed1c187b903,en,Astro Arena : 3vs3 Battle PvP
謀攻：天下為局,639300f5c7f8f4586ad5f093,zh-Hant,Strategic Attack: The World as a Game
Dreamy Kill the Immortal,60a9b2a5dba8ba49bf067de1,en,Dreamy Kill the Immortal
씰M,653a06c9e061ba72dfe67452,ko,Seal M
Tiểu Tiên Ta Vô Địch,69e82f3cf6b3cb836c02fab3,vi,"Little Fairy, I'm Invincible"
Shinobi Legacy,690d5f6b0991ec65fd6b71de,en,Shinobi Legacy
Microsoft Wordament,55c5698d02ac64f9c000368d,en,Microsoft Wordament
蛇蛇争霸-9周年,57d8033e0211a6dcbc000121,zh,Snake Battle - 9th Anniversary
鑽石大亨娛樂城,683691c664dea30fb1be9ebd,zh-Hant,Diamond Tycoon Casino
Camel Cash Casino - 777 Slots,61c2f0edc79f9c1bbc87568a,en,Camel Cash Casino - 777 Slots
The Elder Scrolls: Blades,5b1e967f4f1d377ecd3b61ab,en,The Elder Scrolls: Blades
Papa's Restaurant,6691d9193721e53ddd34c001,en,Papa's Restaurant
想不想修真-官方版,5f9a6a7e2cfa1f537392bc59,zh,Do You Want to Cultivate Immortality? - Official Version
เก้าเกไทย - โบย่า 9K Poker Pro,59c96e520211a68b29ef29dd,th,Thai Nine-Card Poker - Boya 9K Poker Pro
Iron Saga: ZERO,6929219551faae270b52ebbe,ja,Iron Saga: ZERO
Casino Deluxe Vegas,583f769063d4067cfa000016,en,Casino Deluxe Vegas
City Shop Simulator,6629573d68e29d39aa1e9729,en,City Shop Simulator
20th c 1 – President Simulator,5bac42e6a3f6c9116b868f21,en,20th c 1 – President Simulator
Ancient Gods: Card Battle RPG,63668fe5c666f35a3f6fd8f5,en,Ancient Gods: Card Battle RPG
Blitz of Battle: Online PvP,617b868a236fe0586a7e78f7,en,Blitz of Battle: Online PvP
Dice Slam - Fun Classic Game,68d33d735faa71010bc27248,en,Dice Slam - Fun Classic Game
Goods Sort - Dreamland,681c1f99e52073915ab9b011,en,Goods Sort - Dreamland
十球甲子園 Nine for One -高校野球ゲーム,55d93f0c02ac645ad2121ba6,ja,Ten Balls Koshien Nine for One - High School Baseball Game
Đảo Rồng Đột Biến,699509eb1adc378a1cda2fad,vi,Mutant Dragon Island
픽셀용병단: 수집형 RPG,6775e9dd7f9ef3d49407a3da,ko,Pixel Mercenaries: Collectible RPG
楚新钓,69f189f901fc0e1ea9eab5c0,zh,Chu Xin Diao
L.O.L. Surprise! Beauty Salon,62538db601281d559fe1d4c6,en,L.O.L. Surprise! Beauty Salon
Real Cricket 20,5a98786f58fe42154a32413c,en,Real Cricket 20
myVEGAS Blackjack – Casino,55c52efa02ac64f9c0002d5b,en,myVEGAS Blackjack – Casino
Fantastic Beasts: Wild Legend,61836109f2bc1f1bffcee8b2,en,Fantastic Beasts: Wild Legend
Pixel Đại Chiến,6940ed49ec4bae2a825263b0,vi,Pixel Battle
Tiến Lên,5d4a642ed598f33d34a2410d,vi,Go Forward
Idle Champions,5afb8404e825032523112d91,en,Idle Champions
Age Evolution,69e1a862bdebd676c0a04f08,en,Age Evolution
Lollipop: Sweet Taste Match 3,577f9511aff5c6305b00029c,en,Lollipop: Sweet Taste Match 3
Tiến Lên Miền Nam Pro ZingPlay,620247596b08607cc41e882a,vi,Tien Len Mien Nam Pro ZingPlay
Charades - Act it out Kabuki,6053757abdc24b40cbf98652,en,Charades - Act it out Kabuki
Equestriad World Tour 25,5f76b3013c45497513362110,en,Equestriad World Tour 25
风帆纪元,6764d7265c9a370248e642f6,zh,Age of Sails
Stone Age Survival: Craft game,633ca9bead4adb415f2609bf,en,Stone Age Survival: Craft game
Video Poker Jackpot!,55d93bb402ac645ad2084d4f,en,Video Poker Jackpot!
Girls Evo: Idle RPG,64edf2dd0ad5210d4e7d5da4,en,Girls Evo: Idle RPG
Go Go Springfield,6a093a372fc34ebc047c8642,en,Go Go Springfield
Empire of Ants - Idle Game,67a5c5b3874acf816cc03f60,en,Empire of Ants - Idle Game
Sky Force Anniversary,55c523a602ac64f9c0002a11,en,Sky Force Anniversary
Master RPG AI: Text Adventure,6646d27680da28483e746abc,en,Master RPG AI: Text Adventure
魔鏡2：瘋狂的蛇姬,68897e7dc5eeede4ad57f179,zh-Hant,Magic Mirror 2: Crazy Snake Princess
Color Aura: Paint by number,64dbe21055711363fb651182,en,Color Aura: Paint by number
Merge Ville: Match Puzzle Game,643294f830bb4534adb594b6,en,Merge Ville: Match Puzzle Game
江湖悠悠,6085a043eafbc64865d5b982,zh,The world of martial arts is vast and boundless.
Big Win Racing Car Race,537870d3830f782dbe00111b,en,Big Win Racing Car Race
Mythic Item Obtained: Idle RPG,678dc3c0890a170efb879ed4,en,Mythic Item Obtained: Idle RPG
Cracking the Cryptic,62c8733c18009744569d7ae0,en,Cracking the Cryptic
全民口袋麻将-全国经典麻将棋牌游戏合集,64481969d227a45b7ba3e5b6,zh,All People Pocket Mahjong - A collection of classic mahjong and card games from across the country
Au Mobile VTC: Fashion & Dance,58b60fb60211a646f50001b8,en,Au Mobile VTC: Fashion & Dance
Doomsday Shelter: Survival,63c4d9468fbfb60c13b17b25,en,Doomsday Shelter: Survival
جلسات: هاند، لودو & جاكارو,69435a829f8e3a0ac6169646,sd,"Sessions: Hand, Ludo & Jackaroo"
Party Charades: Headbands Game,658f8b39ba2c8624adeb5ca4,en,Party Charades: Headbands Game
Sand Jam!,67b42b5c43283afd761a7ea6,hi,Sand Jam!
超時空三國,69f2c4044f02bdf8dd14f5dd,zh-Hant,Time Travel Three Kingdoms
Sonic Runners Adventure,5a2f73b35f3cfb188afbdbee,en,Sonic Runners Adventure
保卫萝卜2,55c41df802ac64f9c0001263,zh,Protect the Carrot 2
Hoppin' Cash Casino Slot Games,616048e55489402489392825,en,Hoppin' Cash Casino Slot Games
三界修仙誌 - 不一樣修仙,5baf546b2fa00445eca85e8e,zh-Hant,The Chronicles of Cultivation in the Three Realms - A Different Kind of Cultivation
Steel And Flesh 2,5dd0a2df14498b531285d22e,en,Steel And Flesh 2
Tsuki Adventure,5bd96661a2750e26a50e9b8c,ja,Tsuki Adventure
Tap Music 3D,5d281b275408f406b60d5a6f,en,Tap Music 3D
Tiny Tamer：Adventure,69e04a66b05c530257295cb2,en,Tiny Tamer：Adventure
Awakened elves: Fusion,69b4ca3c45934b1fc587a934,en,Awakened elves: Fusion
Evil Sword,693b75f162ae78f8d288212d,en,Evil Sword
Idle Mental Hospital Tycoon,61cd5ec218009715c521ed8b,en,Idle Mental Hospital Tycoon
Infinite Word Search Puzzles,55cff15402ac64fc8f00003b,en,Infinite Word Search Puzzles
Multi Millionaire Video Poker,697c262a6916afcfadb11c45,en,Multi Millionaire Video Poker
Five Hearts Under One Roof 2,69c9e0e5c80a3ceb44916a1e,en,Five Hearts Under One Roof 2
Monster Genesis: Pet Wars,692a71a45faa710cc9b471dc,en,Monster Genesis: Pet Wars
[パチスロ]真打 吉宗,6a38ad5b540bdafa851f53db,ja,[Pachislo] Shinuchi Yoshimune
ROTK: Tiny Titans Adventure,692a56e962deeb336ed57b3a,en,ROTK: Tiny Titans Adventure
Arcade Kingdom - Coin Pusher,6880887d0cf692e60deff0cf,en,Arcade Kingdom - Coin Pusher
Wartide,668ddd969e181715def8107e,et,Warts
Jewel Mania™,55c5094f02ac64f9c0002221,en,Jewel Mania™
Wordfinder by WordTips,5fdd51622de35c7b44f527e2,en,Wordfinder by WordTips
Through the Ages,59bb27ba21a7d90d0b3884f6,en,Through the Ages
滅びた世界の神になった,68831b3f172502ba197d7cc9,ja,He became the god of a ruined world.
선경,6794813c68f661da2a3164da,ko,fairyland
DoubleX Casino - Slots Games,56f560f202ac648782000063,en,DoubleX Casino - Slots Games
Drugs Empire: Mafia Tycoon,669651e8aafed8873a990f39,en,Drugs Empire: Mafia Tycoon
Realm Idle,697bfd2e3345a037c6a120d3,en,Realm Idle
Merge Solitaire,68cb44dd07497ebefeb25bd2,fr,Lonely Sea
Endless Flight Dodge,69b628fe70d8a3b56aa00a47,en,Endless Flight Dodge
Hidden Folks,58a469a80211a6cc1500058c,en,Hidden Folks
Nova Drift,6972ddba8b86d6eebd7eb3cf,en,Nova Drift
大树下海南麻将游戏软件（移动版）v1.0,63fe2cb156a4df2b81cc83a2,zh,Hainan Mahjong Game Software (Mobile Version) under the Big Tree v1.0
幻獸傳說Ｍ,6756a726acaabb6a9806c654,zh-Hant,Legend of the Beasts M
Solitaire Games!,55d9380802ac645ad2000127,en,Solitaire Games!
Cross Stitch Coloring Art,619849ab4c050918026c352f,en,Cross Stitch Coloring Art
Tile Match Pro,651a96c15c32a0255ccfa42a,en,Tile Match Pro
Word Battle: unscramble words,55d93bee02ac645ad208f6f1,en,Word Battle: unscramble words
Airport Security Simulator 911,66e744b6658ea90dea39b168,en,Airport Security Simulator 911
GWENT: Rogue Mage,62c69b0bbbb2e403327c264d,en,GWENT: Rogue Mage
Stickman Hook,5bb456c651107354a6f129a5,en,Stickman Hook
Queen’s Castle : Merge & Story,64ac4ceb2bd46008f3b9d7da,en,Queen’s Castle : Merge & Story
WWE 2K25: Netflix Edition,68e5bda3a6ef2e1381efbe50,en,WWE 2K25: Netflix Edition
IDLE MAD HOUSE TYCOON,69a915fa865d409bcee0771e,en,IDLE MAD HOUSE TYCOON
Thần Ma: Tam Quốc Xuất Chinh,631c1b0798e8f746e6fe2e4c,vi,Gods and Demons: Three Kingdoms Campaign
Sixty6 — Social Casino & Slots,6924ea2567bda80e9f8d5884,en,Sixty6 — Social Casino & Slots
Solitaire Tripeaks : Blooming,663eceb2945f21116aee5608,en,Solitaire Tripeaks : Blooming
Wings of Steel,5b7cc3eec62a981ab5fc46a9,en,Wings of Steel
Ultimate Pro Baseball GM,60fcb7ccc779127119597d23,en,Ultimate Pro Baseball GM
Beholder: Conductor,699509cbb90305bcb2d7a355,en,Beholder: Conductor
Hang_Man,5c087bf1d72dfc020c6b1d56,en,Hang_Man
HER TREES -PUZZLE DREAM,69fb39ecf27d3b81f59f6cfe,en,HER TREES -PUZZLE DREAM
Space Takeover: Over City,60e8acf21519f146248f2c99,en,Space Takeover: Over City
Imposter Game: Who is SpyParty,69ba93b368ec90dd82905627,en,Imposter Game: Who is SpyParty
VelociDrone,64ad7b6710750576b630695a,en,VelociDrone
天天打水果,55d93d7402ac645ad20d6bd7,zh,Fruit every day
Charades!™,559e0bd6d272d23dc5000cdc,en,Charades!™
